Year,Stage,Input,Output,Cost
2046,proc,clay,lce,5.412622958871512
2046,proc,clay,loh,13.144941471545101
2047,proc,brine,lce,7.234504482714794
2047,proc,brine,loh,8.218349962041644
2047,proc,spod,lce,8.83693544305553
2047,proc,spod,loh,7.234504482714794
2047,proc,clay,lce,5.154879008449059
2047,proc,clay,loh,12.518991877662003
2048,proc,brine,lce,6.890004269252184
2048,proc,brine,loh,7.826999963849184
2048,proc,spod,lce,8.41612899338622
2048,proc,spod,loh,6.890004269252184
2048,proc,clay,lce,4.909408579475295
2048,proc,clay,loh,11.922849407297145
2049,proc,brine,lce,6.561908827859223
2049,proc,brine,loh,7.4542856798563655
2049,proc,spod,lce,8.015360946082113
2049,proc,spod,loh,6.561908827859223
2049,proc,clay,lce,4.6756272185479
2049,proc,clay,loh,11.355094673616328
2050,proc,brine,lce,6.249436978913545
2050,proc,brine,loh,7.0993196951013
2050,proc,spod,lce,7.633677091506774
2050,proc,spod,loh,6.249436978913545
2050,proc,clay,lce,4.452978303378952
2050,proc,clay,loh,10.814375879634596
2051,proc,brine,lce,5.951844741822425
2051,proc,brine,loh,6.7612568524774295
2051,proc,spod,lce,7.270168658577881
2051,proc,spod,loh,5.951844741822425
2051,proc,clay,lce,4.240931717503765
2051,proc,clay,loh,10.299405599652
2052,proc,brine,lce,5.6684235636404035
2052,proc,brine,loh,6.4392922404546935
2052,proc,spod,lce,6.923970151026553
2052,proc,spod,loh,5.6684235636404035
2052,proc,clay,lce,4.038982588098822
2052,proc,clay,loh,9.808957713954282
2053,proc,brine,lce,5.398498632038481
2053,proc,brine,loh,6.13265927662352
2053,proc,spod,lce,6.594257286691957
2053,proc,spod,loh,5.398498632038481
2053,proc,clay,lce,3.8466500839036417
2053,proc,clay,loh,9.341864489480272
2054,proc,brine,lce,5.1414272686080755
2054,proc,brine,loh,5.840627882498588
2054,proc,spod,lce,6.280245034944719
2054,proc,spod,loh,5.1414272686080755
2054,proc,clay,lce,3.663476270384419
2054,proc,clay,loh,8.897013799505018
2055,proc,brine,lce,4.896597398674358
2055,proc,brine,loh,5.562502745236751
2055,proc,spod,lce,5.981185747566399
2055,proc,spod,loh,4.896597398674358
2055,proc,clay,lce,3.4890250194137327
2055,proc,clay,loh,8.473346475719065
2056,proc,brine,lce,4.663426093975579
2056,proc,brine,loh,5.297621662130239
2056,proc,spod,lce,5.696367378634665
2056,proc,spod,loh,4.663426093975579
2056,proc,clay,lce,3.3228809708702216
2056,proc,clay,loh,8.06985378639911
