Year,Stage,Input,Output,Cost
2048,proc,spod,loh,147.65138584888106
2048,proc,spod,lce,147.65138584888106
2048,proc,clay,loh,147.65138584888106
2048,proc,clay,lce,147.65138584888106
2049,proc,brine,loh,140.6203674751248
2049,proc,brine,lce,140.6203674751248
2049,proc,spod,loh,140.6203674751248
2049,proc,spod,lce,140.6203674751248
2049,proc,clay,loh,140.6203674751248
2049,proc,clay,lce,140.6203674751248
2050,proc,brine,loh,133.92415950011886
2050,proc,brine,lce,133.92415950011886
2050,proc,spod,loh,133.92415950011886
2050,proc,spod,lce,133.92415950011886
2050,proc,clay,loh,133.92415950011886
2050,proc,clay,lce,133.92415950011886
2051,proc,brine,loh,127.54681857154178
2051,proc,brine,lce,127.54681857154178
2051,proc,spod,loh,127.54681857154178
2051,proc,spod,lce,127.54681857154178
2051,proc,clay,loh,127.54681857154178
2051,proc,clay,lce,127.54681857154178
2052,proc,brine,loh,121.47316054432548
2052,proc,brine,lce,121.47316054432548
2052,proc,spod,loh,121.47316054432548
2052,proc,spod,lce,121.47316054432548
2052,proc,clay,loh,121.47316054432548
2052,proc,clay,lce,121.47316054432548
2053,proc,brine,loh,115.68872432792907
2053,proc,brine,lce,115.68872432792907
2053,proc,spod,loh,115.68872432792907
2053,proc,spod,lce,115.68872432792907
2053,proc,clay,loh,115.68872432792907
2053,proc,clay,lce,115.68872432792907
2054,proc,brine,loh,110.1797374551705
2054,proc,brine,lce,110.1797374551705
2054,proc,spod,loh,110.1797374551705
2054,proc,spod,lce,110.1797374551705
2054,proc,clay,loh,110.1797374551705
2054,proc,clay,lce,110.1797374551705
2055,proc,brine,loh,104.93308329063858
2055,proc,brine,lce,104.93308329063858
2055,proc,spod,loh,104.93308329063858
2055,proc,spod,lce,104.93308329063858
2055,proc,clay,loh,104.93308329063858
2055,proc,clay,lce,104.93308329063858
2056,proc,brine,loh,99.93626980060817
2056,proc,brine,lce,99.93626980060817
2056,proc,spod,loh,99.93626980060817
2056,proc,spod,lce,99.93626980060817
2056,proc,clay,loh,99.93626980060817
2056,proc,clay,lce,99.93626980060817
2057,proc,brine,loh,95.17739981010303
2057,proc,brine,lce,95.17739981010303
2057,proc,spod,loh,95.17739981010303
2057,proc,spod,lce,95.17739981010303
2057,proc,clay,loh,95.17739981010303
2057,proc,clay,lce,95.17739981010303
2058,proc,brine,loh,90.64514267628857
2058,proc,brine,lce,90.64514267628857
2058,proc,spod,loh,90.64514267628857
2058,proc,spod,lce,90.64514267628857
2058,proc,clay,loh,90.64514267628857
2058,proc,clay,lce,90.64514267628857
2059,proc,brine,loh,86.32870731075104
2059,proc,brine,lce,86.32870731075104
2059,proc,spod,loh,86.32870731075104
2059,proc,spod,lce,86.32870731075104
2059,proc,clay,loh,86.32870731075104
2059,proc,clay,lce,86.32870731075104
2060,proc,brine,loh,82.21781648642956
2060,proc,brine,lce,82.21781648642956
2060,proc,spod,loh,82.21781648642956
2060,proc,spod,lce,82.21781648642956
2060,proc,clay,loh,82.21781648642956
2060,proc,clay,lce,82.21781648642956
2061,proc,brine,loh,78.30268236802816
2061,proc,brine,lce,78.30268236802816
2061,proc,spod,loh,78.30268236802816
2061,proc,spod,lce,78.30268236802816
2061,proc,clay,loh,78.30268236802816
2061,proc,clay,lce,78.30268236802816
2062,proc,brine,loh,74.57398320764585
2062,proc,brine,lce,74.57398320764585
2062,proc,spod,loh,74.57398320764585
2062,proc,spod,lce,74.57398320764585
2062,proc,clay,loh,74.57398320764585
2062,proc,clay,lce,74.57398320764585
2063,proc,brine,loh,71.02284115013892
2063,proc,brine,lce,71.02284115013892
2063,proc,spod,loh,71.02284115013892
2063,proc,spod,lce,71.02284115013892
2063,proc,clay,loh,71.02284115013892
2063,proc,clay,lce,71.02284115013892
2064,proc,brine,loh,67.64080109537039
2064,proc,brine,lce,67.64080109537039
2064,proc,spod,loh,67.64080109537039
2064,proc,spod,lce,67.64080109537039
2064,proc,clay,loh,67.64080109537039
2064,proc,clay,lce,67.64080109537039
2065,proc,brine,loh,64.41981056701943
2065,proc,brine,lce,64.41981056701943
2065,proc,spod,loh,64.41981056701943
2065,proc,spod,lce,64.41981056701943
2065,proc,clay,loh,64.41981056701943
2065,proc,clay,lce,64.41981056701943
2066,proc,brine,loh,61.35220054001849
2066,proc,brine,lce,61.35220054001849
2066,proc,spod,loh,61.35220054001849
2066,proc,spod,lce,61.35220054001849
2066,proc,clay,loh,61.35220054001849
2066,proc,clay,lce,61.35220054001849
2067,proc,brine,loh,58.43066718097
2067,proc,brine,lce,58.43066718097
2067,proc,spod,loh,58.43066718097
2067,proc,spod,lce,58.43066718097
2067,proc,clay,loh,58.43066718097
2067,proc,clay,lce,58.43066718097
2068,proc,brine,loh,55.64825445806665
2068,proc,brine,lce,55.64825445806665
2068,proc,spod,loh,55.64825445806665
2068,proc,spod,lce,55.64825445806665
2068,proc,clay,loh,55.64825445806665
2068,proc,clay,lce,55.64825445806665
2069,proc,brine,loh,52.99833757911111
2069,proc,brine,lce,52.99833757911111
2069,proc,spod,loh,52.99833757911111
2069,proc,spod,lce,52.99833757911111
2069,proc,clay,loh,52.99833757911111
2069,proc,clay,lce,52.99833757911111
2070,proc,brine,loh,50.474607218201044
2070,proc,brine,lce,50.474607218201044
2070,proc,spod,loh,50.474607218201044
2070,proc,spod,lce,50.474607218201044
2070,proc,clay,loh,50.474607218201044
2070,proc,clay,lce,50.474607218201044
2071,proc,brine,loh,48.071054493524805
2071,proc,brine,lce,48.071054493524805
2071,proc,spod,loh,48.071054493524805
2071,proc,spod,lce,48.071054493524805
2071,proc,clay,loh,48.071054493524805
2071,proc,clay,lce,48.071054493524805
2072,proc,brine,loh,45.78195666049981
2072,proc,brine,lce,45.78195666049981
2072,proc,spod,loh,45.78195666049981
2072,proc,spod,lce,45.78195666049981
2072,proc,clay,loh,45.78195666049981
2072,proc,clay,lce,45.78195666049981
2073,proc,brine,loh,43.6018634861903
2073,proc,brine,lce,43.6018634861903
2073,proc,spod,loh,43.6018634861903
2073,proc,spod,lce,43.6018634861903
2073,proc,clay,loh,43.6018634861903
2073,proc,clay,lce,43.6018634861903
2074,proc,brine,loh,41.525584272562185
2074,proc,brine,lce,41.525584272562185
2074,proc,spod,loh,41.525584272562185
2074,proc,spod,lce,41.525584272562185
2074,proc,clay,loh,41.525584272562185
2074,proc,clay,lce,41.525584272562185
2075,proc,brine,loh,39.54817549767827
2075,proc,brine,lce,39.54817549767827
2075,proc,spod,loh,39.54817549767827
2075,proc,spod,lce,39.54817549767827
2075,proc,clay,loh,39.54817549767827
2075,proc,clay,lce,39.54817549767827
2076,proc,brine,loh,37.66492904540788
2076,proc,brine,lce,37.66492904540788
2076,proc,spod,loh,37.66492904540788
2076,proc,spod,lce,37.66492904540788
2076,proc,clay,loh,37.66492904540788
2076,proc,clay,lce,37.66492904540788
2077,proc,brine,loh,35.87136099562655
2077,proc,brine,lce,35.87136099562655
2077,proc,spod,loh,35.87136099562655
2077,proc,spod,lce,35.87136099562655
2077,proc,clay,loh,35.87136099562655
2077,proc,clay,lce,35.87136099562655
2078,proc,brine,loh,34.16320094821576
2078,proc,brine,lce,34.16320094821576
2078,proc,spod,loh,34.16320094821576
2078,proc,spod,lce,34.16320094821576
2078,proc,clay,loh,34.16320094821576
2078,proc,clay,lce,34.16320094821576
2079,proc,brine,loh,32.53638185544359
2079,proc,brine,lce,32.53638185544359
2079,proc,spod,loh,32.53638185544359
2079,proc,spod,lce,32.53638185544359
2079,proc,clay,loh,32.53638185544359
2079,proc,clay,lce,32.53638185544359
2080,proc,brine,loh,30.987030338517698
2080,proc,brine,lce,30.987030338517698
2080,proc,spod,loh,30.987030338517698
2080,proc,spod,lce,30.987030338517698
2080,proc,clay,loh,30.987030338517698
2080,proc,clay,lce,30.987030338517698
2081,proc,brine,loh,29.51145746525495
2081,proc,brine,lce,29.51145746525495
2081,proc,spod,loh,29.51145746525495
2081,proc,spod,lce,29.51145746525495
2081,proc,clay,loh,29.51145746525495
2081,proc,clay,lce,29.51145746525495
2082,proc,brine,loh,28.106149966909474
2082,proc,brine,lce,28.106149966909474
2082,proc,spod,loh,28.106149966909474
2082,proc,spod,lce,28.106149966909474
2082,proc,clay,loh,28.106149966909474
2082,proc,clay,lce,28.106149966909474
2083,proc,brine,loh,26.76776187324712
2083,proc,brine,lce,26.76776187324712
2083,proc,spod,loh,26.76776187324712
