Year,Stage,Input,Output,Cost
2043,proc,clay,lce,18.84447414365003
2044,proc,brine,loh,17.947118232047647
2044,proc,brine,lce,17.947118232047647
2044,proc,spod,loh,17.947118232047647
2044,proc,spod,lce,17.947118232047647
2044,proc,clay,loh,17.947118232047647
2044,proc,clay,lce,17.947118232047647
2045,proc,brine,loh,17.092493554331096
2045,proc,brine,lce,17.092493554331096
2045,proc,spod,loh,17.092493554331096
2045,proc,spod,lce,17.092493554331096
2045,proc,clay,loh,17.092493554331096
2045,proc,clay,lce,17.092493554331096
2046,proc,brine,loh,16.278565289839133
2046,proc,brine,lce,16.278565289839133
2046,proc,spod,loh,16.278565289839133
2046,proc,spod,lce,16.278565289839133
2046,proc,clay,loh,16.278565289839133
2046,proc,clay,lce,16.278565289839133
2047,proc,brine,loh,15.50339551413251
2047,proc,brine,lce,15.50339551413251
2047,proc,spod,loh,15.50339551413251
2047,proc,spod,lce,15.50339551413251
2047,proc,clay,loh,15.50339551413251
2047,proc,clay,lce,15.50339551413251
2048,proc,brine,loh,14.765138584888104
2048,proc,brine,lce,14.765138584888104
2048,proc,spod,loh,14.765138584888104
2048,proc,spod,lce,14.765138584888104
2048,proc,clay,loh,14.765138584888104
2048,proc,clay,lce,14.765138584888104
2049,proc,brine,loh,14.062036747512481
2049,proc,brine,lce,14.062036747512481
2049,proc,spod,loh,14.062036747512481
2049,proc,spod,lce,14.062036747512481
2049,proc,clay,loh,14.062036747512481
2049,proc,clay,lce,14.062036747512481
2050,proc,brine,loh,13.392415950011886
2050,proc,brine,lce,13.392415950011886
2050,proc,spod,loh,13.392415950011886
2050,proc,spod,lce,13.392415950011886
2050,proc,clay,loh,13.392415950011886
2050,proc,clay,lce,13.392415950011886
2051,proc,brine,loh,12.754681857154178
2051,proc,brine,lce,12.754681857154178
2051,proc,spod,loh,12.754681857154178
2051,proc,spod,lce,12.754681857154178
2051,proc,clay,loh,12.754681857154178
2051,proc,clay,lce,12.754681857154178
2052,proc,brine,loh,12.147316054432547
2052,proc,brine,lce,12.147316054432547
2052,proc,spod,loh,12.147316054432547
2052,proc,spod,lce,12.147316054432547
2052,proc,clay,loh,12.147316054432547
2052,proc,clay,lce,12.147316054432547
2053,proc,brine,loh,11.568872432792908
2053,proc,brine,lce,11.568872432792908
2053,proc,spod,loh,11.568872432792908
2053,proc,spod,lce,11.568872432792908
2053,proc,clay,loh,11.568872432792908
2053,proc,clay,lce,11.568872432792908
2054,proc,brine,loh,11.01797374551705
2054,proc,brine,lce,11.01797374551705
2054,proc,spod,loh,11.01797374551705
2054,proc,spod,lce,11.01797374551705
2054,proc,clay,loh,11.01797374551705
2054,proc,clay,lce,11.01797374551705
2055,proc,brine,loh,10.493308329063858
2055,proc,brine,lce,10.493308329063858
2055,proc,spod,loh,10.493308329063858
2055,proc,spod,lce,10.493308329063858
2055,proc,clay,loh,10.493308329063858
2055,proc,clay,lce,10.493308329063858
2056,proc,brine,loh,9.993626980060817
2056,proc,brine,lce,9.993626980060817
2056,proc,spod,loh,9.993626980060817
2056,proc,spod,lce,9.993626980060817
2056,proc,clay,loh,9.993626980060817
2056,proc,clay,lce,9.993626980060817
2057,proc,brine,loh,9.517739981010303
2057,proc,brine,lce,9.517739981010303
2057,proc,spod,loh,9.517739981010303
2057,proc,spod,lce,9.517739981010303
2057,proc,clay,loh,9.517739981010303
2057,proc,clay,lce,9.517739981010303
2058,proc,brine,loh,9.064514267628859
2058,proc,brine,lce,9.064514267628859
2058,proc,spod,loh,9.064514267628859
2058,proc,spod,lce,9.064514267628859
2058,proc,clay,loh,9.064514267628859
2058,proc,clay,lce,9.064514267628859
2059,proc,brine,loh,8.632870731075103
2059,proc,brine,lce,8.632870731075103
2059,proc,spod,loh,8.632870731075103
2059,proc,spod,lce,8.632870731075103
2059,proc,clay,loh,8.632870731075103
2059,proc,clay,lce,8.632870731075103
2060,proc,brine,loh,8.221781648642954
2060,proc,brine,lce,8.221781648642954
2060,proc,spod,loh,8.221781648642954
2060,proc,spod,lce,8.221781648642954
2060,proc,clay,loh,8.221781648642954
2060,proc,clay,lce,8.221781648642954
2061,proc,brine,loh,7.830268236802816
2061,proc,brine,lce,7.830268236802816
2061,proc,spod,loh,7.830268236802816
2061,proc,spod,lce,7.830268236802816
2061,proc,clay,loh,7.830268236802816
2061,proc,clay,lce,7.830268236802816
2062,proc,brine,loh,7.457398320764585
2062,proc,brine,lce,7.457398320764585
2062,proc,spod,loh,7.457398320764585
2062,proc,spod,lce,7.457398320764585
2062,proc,clay,loh,7.457398320764585
2062,proc,clay,lce,7.457398320764585
2063,proc,brine,loh,7.102284115013892
2063,proc,brine,lce,7.102284115013892
2063,proc,spod,loh,7.102284115013892
2063,proc,spod,lce,7.102284115013892
2063,proc,clay,loh,7.102284115013892
2063,proc,clay,lce,7.102284115013892
2064,proc,brine,loh,6.764080109537039
2064,proc,brine,lce,6.764080109537039
2064,proc,spod,loh,6.764080109537039
2064,proc,spod,lce,6.764080109537039
2064,proc,clay,loh,6.764080109537039
2064,proc,clay,lce,6.764080109537039
2065,proc,brine,loh,6.441981056701942
2065,proc,brine,lce,6.441981056701942
2065,proc,spod,loh,6.441981056701942
2065,proc,spod,lce,6.441981056701942
2065,proc,clay,loh,6.441981056701942
2065,proc,clay,lce,6.441981056701942
2066,proc,brine,loh,6.135220054001849
2066,proc,brine,lce,6.135220054001849
2066,proc,spod,loh,6.135220054001849
2066,proc,spod,lce,6.135220054001849
2066,proc,clay,loh,6.135220054001849
2066,proc,clay,lce,6.135220054001849
2067,proc,brine,loh,5.843066718096999
2067,proc,brine,lce,5.843066718096999
2067,proc,spod,loh,5.843066718096999
2067,proc,spod,lce,5.843066718096999
2067,proc,clay,loh,5.843066718096999
2067,proc,clay,lce,5.843066718096999
2068,proc,brine,loh,5.564825445806665
2068,proc,brine,lce,5.564825445806665
2068,proc,spod,loh,5.564825445806665
2068,proc,spod,lce,5.564825445806665
2068,proc,clay,loh,5.564825445806665
2068,proc,clay,lce,5.564825445806665
2069,proc,brine,loh,5.299833757911111
2069,proc,brine,lce,5.299833757911111
2069,proc,spod,loh,5.299833757911111
2069,proc,spod,lce,5.299833757911111
2069,proc,clay,loh,5.299833757911111
2069,proc,clay,lce,5.299833757911111
2070,proc,brine,loh,5.047460721820104
2070,proc,brine,lce,5.047460721820104
2070,proc,spod,loh,5.047460721820104
2070,proc,spod,lce,5.047460721820104
2070,proc,clay,loh,5.047460721820104
2070,proc,clay,lce,5.047460721820104
2071,proc,brine,loh,4.8071054493524805
2071,proc,brine,lce,4.8071054493524805
2071,proc,spod,loh,4.8071054493524805
2071,proc,spod,lce,4.8071054493524805
2071,proc,clay,loh,4.8071054493524805
2071,proc,clay,lce,4.8071054493524805
2072,proc,brine,loh,4.578195666049981
2072,proc,brine,lce,4.578195666049981
2072,proc,spod,loh,4.578195666049981
2072,proc,spod,lce,4.578195666049981
2072,proc,clay,loh,4.578195666049981
2072,proc,clay,lce,4.578195666049981
2073,proc,brine,loh,4.360186348619029
2073,proc,brine,lce,4.360186348619029
2073,proc,spod,loh,4.360186348619029
2073,proc,spod,lce,4.360186348619029
2073,proc,clay,loh,4.360186348619029
2073,proc,clay,lce,4.360186348619029
2074,proc,brine,loh,4.152558427256219
2074,proc,brine,lce,4.152558427256219
2074,proc,spod,loh,4.152558427256219
2074,proc,spod,lce,4.152558427256219
2074,proc,clay,loh,4.152558427256219
2074,proc,clay,lce,4.152558427256219
2075,proc,brine,loh,3.954817549767827
2075,proc,brine,lce,3.954817549767827
2075,proc,spod,loh,3.954817549767827
2075,proc,spod,lce,3.954817549767827
2075,proc,clay,loh,3.954817549767827
2075,proc,clay,lce,3.954817549767827
2076,proc,brine,loh,3.766492904540788
2076,proc,brine,lce,3.766492904540788
2076,proc,spod,loh,3.766492904540788
2076,proc,spod,lce,3.766492904540788
2076,proc,clay,loh,3.766492904540788
2076,proc,clay,lce,3.766492904540788
2077,proc,brine,loh,3.5871360995626556
2077,proc,brine,lce,3.5871360995626556
2077,proc,spod,loh,3.5871360995626556
2077,proc,spod,lce,3.5871360995626556
2077,proc,clay,loh,3.5871360995626556
2077,proc,clay,lce,3.5871360995626556
2078,proc,brine,loh,3.416320094821576
2078,proc,brine,lce,3.416320094821576
2078,proc,spod,loh,3.416320094821576
2078,proc,spod,lce,3.416320094821576
2078,proc,clay,loh,3.416320094821576
2078,proc,clay,lce,3.416320094821576
2079,proc,brine,loh,3.2536381855443586
2079,proc,brine,lce,3.2536381855443586
2079,proc,spod,loh,3.2536381855443586
2079,proc,spod,lce,3.2536381855443586
2079,proc,clay,loh,3.2536381855443586
2079,proc,clay,lce,3.2536381855443586
2080,proc,brine,loh,3.09870303385177
2080,proc,brine,lce,3.09870303385177
2080,proc,spod,loh,3.09870303385177
2080,proc,spod,lce,3.09870303385177
2080,proc,clay,loh,3.09870303385177
2080,proc,clay,lce,3.09870303385177
2081,proc,brine,loh,2.9511457465254947
2081,proc,brine,lce,2.9511457465254947
2081,proc,spod,loh,2.9511457465254947
2081,proc,spod,lce,2.9511457465254947
2081,proc,clay,loh,2.9511457465254947
2081,proc,clay,lce,2.9511457465254947
2082,proc,brine,loh,2.8106149966909473
2082,proc,brine,lce,2.8106149966909473
