Year,Stage,Input,Output,Cost
2049,rec,bev_nmc,loh,140.6203674751248
2049,rec,bev_nmc,lce,140.6203674751248
2049,rec,phev_nmc,loh,140.6203674751248
2049,rec,phev_nmc,lce,140.6203674751248
2049,rec,bev_lfp,loh,140.6203674751248
2049,rec,bev_lfp,lce,140.6203674751248
2049,rec,phev_lfp,loh,140.6203674751248
2049,rec,phev_lfp,lce,140.6203674751248
2050,rec,bev_nmc,loh,133.92415950011886
2050,rec,bev_nmc,lce,133.92415950011886
2050,rec,phev_nmc,loh,133.92415950011886
2050,rec,phev_nmc,lce,133.92415950011886
2050,rec,bev_lfp,loh,133.92415950011886
2050,rec,bev_lfp,lce,133.92415950011886
2050,rec,phev_lfp,loh,133.92415950011886
2050,rec,phev_lfp,lce,133.92415950011886
2051,rec,bev_nmc,loh,127.54681857154178
2051,rec,bev_nmc,lce,127.54681857154178
2051,rec,phev_nmc,loh,127.54681857154178
2051,rec,phev_nmc,lce,127.54681857154178
2051,rec,bev_lfp,loh,127.54681857154178
2051,rec,bev_lfp,lce,127.54681857154178
2051,rec,phev_lfp,loh,127.54681857154178
2051,rec,phev_lfp,lce,127.54681857154178
2052,rec,bev_nmc,loh,121.47316054432548
2052,rec,bev_nmc,lce,121.47316054432548
2052,rec,phev_nmc,loh,121.47316054432548
2052,rec,phev_nmc,lce,121.47316054432548
2052,rec,bev_lfp,loh,121.47316054432548
2052,rec,bev_lfp,lce,121.47316054432548
2052,rec,phev_lfp,loh,121.47316054432548
2052,rec,phev_lfp,lce,121.47316054432548
2053,rec,bev_nmc,loh,115.68872432792907
2053,rec,bev_nmc,lce,115.68872432792907
2053,rec,phev_nmc,loh,115.68872432792907
2053,rec,phev_nmc,lce,115.68872432792907
2053,rec,bev_lfp,loh,115.68872432792907
2053,rec,bev_lfp,lce,115.68872432792907
2053,rec,phev_lfp,loh,115.68872432792907
2053,rec,phev_lfp,lce,115.68872432792907
2054,rec,bev_nmc,loh,110.1797374551705
2054,rec,bev_nmc,lce,110.1797374551705
2054,rec,phev_nmc,loh,110.1797374551705
2054,rec,phev_nmc,lce,110.1797374551705
2054,rec,bev_lfp,loh,110.1797374551705
2054,rec,bev_lfp,lce,110.1797374551705
2054,rec,phev_lfp,loh,110.1797374551705
2054,rec,phev_lfp,lce,110.1797374551705
2055,rec,bev_nmc,loh,104.93308329063858
2055,rec,bev_nmc,lce,104.93308329063858
2055,rec,phev_nmc,loh,104.93308329063858
2055,rec,phev_nmc,lce,104.93308329063858
2055,rec,bev_lfp,loh,104.93308329063858
2055,rec,bev_lfp,lce,104.93308329063858
2055,rec,phev_lfp,loh,104.93308329063858
2055,rec,phev_lfp,lce,104.93308329063858
2056,rec,bev_nmc,loh,99.93626980060817
2056,rec,bev_nmc,lce,99.93626980060817
2056,rec,phev_nmc,loh,99.93626980060817
2056,rec,phev_nmc,lce,99.93626980060817
2056,rec,bev_lfp,loh,99.93626980060817
2056,rec,bev_lfp,lce,99.93626980060817
2056,rec,phev_lfp,loh,99.93626980060817
2056,rec,phev_lfp,lce,99.93626980060817
2057,rec,bev_nmc,loh,95.17739981010303
2057,rec,bev_nmc,lce,95.17739981010303
2057,rec,phev_nmc,loh,95.17739981010303
